Make,Vehicle_Class,Engine_Size,Cylinders,Transmission,Fuel_Type,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,Fuel_Consumption_Comb,CO2_Emissions
16,1,2,4,25,3,10.7,7.3,9.2,31,214
16,2,2,4,12,3,10.4,7.4,9.1,31,211
16,1,2,4,19,3,5,5,5,56,117
16,0,1.5,4,22,3,7.8,6.4,7.2,39,167
16,0,2,4,19,3,7.8,6.1,7.1,40,164
16,0,2,4,22,3,8.3,6.6,7.5,38,176
16,0,2,4,25,3,9.3,6.7,8.1,35,189
16,0,1.5,4,25,4,8.4,6.2,7.4,38,173
16,1,1.5,4,19,3,7.7,6,6.9,41,162
16,1,1.5,4,22,3,7.9,6.6,7.3,39,170
16,1,1.5,4,25,3,8,6.2,7.2,39,167
16,1,1.5,4,22,4,7.9,6.6,7.3,39,170
16,1,1.5,4,25,4,8,6.2,7.2,39,167
16,2,1.5,4,22,3,7.8,6.2,7.1,40,165
16,2,2,4,19,3,7.9,6.1,7.1,40,167
16,2,2,4,25,3,9.3,6.5,8,35,186
16,2,1.5,4,25,4,8.4,6.2,7.4,38,173
16,1,2,4,25,4,10.6,8.3,9.6,29,224
16,11,1.5,4,19,3,8.4,7,7.8,36,181
16,11,1.5,4,19,3,8.7,7.2,8,35,188
16,9,1.5,4,19,3,7,5.9,6.5,43,151
16,9,1.5,4,22,3,7.6,6.5,7,40,166
16,9,1.5,4,25,3,8.1,6.6,7.4,38,174
16,9,1.8,4,19,3,8.4,7,7.8,36,181
16,9,1.8,4,19,3,8.8,7.5,8.2,34,193
16,9,1.8,4,22,3,9.1,7.7,8.5,33,199
16,2,1.5,4,19,3,4.6,5.3,4.9,58,114
16,2,1.5,4,19,3,4.6,5.3,4.9,58,114
16,4,3.5,6,18,3,12.6,8.4,10.7,26,252
16,4,3.5,6,12,3,12.2,8.5,10.6,27,247
16,11,3.5,6,6,3,12.5,9.8,11.3,25,265
16,11,3.5,6,3,3,12.4,8.7,10.7,26,250
16,11,3.5,6,3,3,13,9.3,11.3,25,266
16,11,3.5,6,18,3,12.4,9.3,11,26,257
16,6,3.5,6,3,3,12.8,9.5,11.3,25,263
17,0,1.6,4,15,3,8.2,6.2,7.3,39,172
17,0,1.6,4,25,3,8.2,6.3,7.3,39,173
17,2,1.6,4,9,3,8.9,7,8.1,35,189
17,2,1.6,4,25,3,10.7,7.8,9.4,30,221
17,2,2,4,15,3,8.3,6.4,7.4,38,174
17,2,2,4,25,3,9.2,6.5,8,35,188
17,1,1.6,4,9,3,9.7,7.4,8.6,33,205
17,1,1.6,4,25,3,10.3,7.9,9.2,31,218
17,1,2,4,15,3,9.4,7.1,8.4,34,200
17,1,2,4,25,3,9.8,7.4,8.7,32,207
17,1,1.6,4,8,3,4.3,4.4,4.3,66,104
17,1,1.6,4,8,3,4.2,4,4.1,69,96
17,11,2,4,15,3,8.6,7,7.9,36,186
17,11,1.6,4,9,3,9,8,8.6,33,201
17,11,2,4,15,3,9.2,7.8,8.6,33,202
17,11,2.4,4,17,3,10.8,8,9.6,29,225
17,11,2,4,17,3,12.3,9.8,11.2,25,262
17,11,2.4,4,17,3,11.2,8.7,10.1,28,237
17,11,3.3,6,15,3,13.2,9.4,11.5,25,268
17,11,3.3,6,15,3,13.4,9.7,11.7,24,276
17,11,3.3,6,15,3,14.1,10.8,12.6,22,297
17,1,2,4,17,3,10.4,7.4,9.1,31,212
17,1,2.4,4,15,3,9.3,7.1,8.3,34,198
17,1,2.4,4,15,3,9.2,6.8,8.1,35,190
17,2,2,4,8,3,6,5.3,5.7,50,135
17,2,2,4,8,3,5.9,5.1,5.6,50,132
17,11,2,4,15,3,10,7.9,9.1,31,216
17,11,2,4,15,3,10.8,9.2,10.1,28,239
17,11,2.4,4,15,3,11,9.1,10.1,28,240
17,0,2,4,15,3,9.1,7.1,8.2,34,193
17,0,2,4,25,3,9.4,7.1,8.4,34,198
17,0,2,4,25,3,10.6,8.3,9.5,30,226
17,0,1.6,4,9,3,8.5,6.9,7.8,36,184
17,0,1.6,4,25,3,9.4,7,8.3,34,197
18,2,2,4,16,4,10.7,8.6,9.7,29,229
18,2,3,6,16,4,12.4,8.7,10.8,26,253
18,2,3,6,16,4,12.5,9.3,11.1,25,261
18,10,2,4,16,4,11.2,8.5,10,28,233
18,10,3,6,16,4,12.3,8.7,10.7,26,251
18,10,3,6,16,4,12.5,9.2,11,26,259
18,2,3.7,6,16,4,13.2,9.8,11.7,24,275
18,2,5.6,8,16,4,14.9,10.2,12.8,22,301
18,11,2,4,23,4,10,7.8,9,31,211
18,11,3.5,6,22,4,12.5,9,10.9,26,257
18,12,5.6,8,16,4,17.4,12.2,15.1,19,354
19,11,2,4,18,4,11,8.4,9.8,29,231
19,11,2,4,17,0,8.9,7.2,8.1,35,218
19,11,2,4,17,4,10.7,8.8,9.9,29,227
19,11,3,6,17,4,13.3,10,11.8,24,277
19,13,2,4,17,4,10.2,7.8,9.2,31,215
19,13,3,6,17,4,11.9,8.5,10.4,27,242
19,13,3,6,25,4,14.9,9.8,12.6,22,296
19,13,3,6,17,4,12.4,8.8,10.8,26,253
19,13,3,6,25,4,15.3,10,12.9,22,302
19,13,3,6,17,4,13,9.2,11.3,25,265
19,13,2,4,17,4,10.2,7.8,9.2,31,215
19,13,3,6,17,4,11.9,8.5,10.4,27,242
19,13,3,6,25,4,14.9,9.8,12.6,22,296
19,13,3,6,17,4,12.4,8.8,10.8,26,253
19,13,3,6,25,4,15.3,10,12.9,22,302
19,13,3,6,17,4,13,9.2,11.3,25,265
19,13,5,8,17,4,15.6,10.4,13.3,21,311
19,13,5,8,17,4,15.6,10.4,13.3,21,311
19,0,2,4,17,0,7.8,5.8,6.9,41,186
19,0,2,4,17,4,9.8,6.9,8.5,33,200
19,0,3,6,17,4,11.8,8.2,10.2,28,238
19,2,2,4,17,0,7.8,5.8,6.9,41,186
19,2,2,4,17,4,10.1,7.2,8.8,32,207
19,2,3,6,17,4,12,8.4,10.4,27,243
19,1,3,6,17,4,14,9,11.8,24,276
19,1,3,6,17,4,14,9.4,11.9,24,280
19,1,5,8,17,4,15.8,10.3,13.3,21,313
20,11,2,4,6,3,10.4,7.6,9.1,31,214
20,11,2.4,4,6,3,10.8,7.6,9.3,30,219
20,11,3.2,6,6,3,11.9,8.2,10.2,28,240
20,11,2,4,6,3,11.2,8,9.8,29,229
20,11,2.4,4,6,3,11.2,8,9.8,29,230
20,11,3.2,6,6,3,12.2,8.6,10.6,27,249
20,11,2,4,6,3,11.5,8.6,10.2,28,240
20,11,3.2,6,6,3,12.8,9,11.1,25,259
20,11,2,4,6,3,11.8,9.2,10.6,27,249
20,11,3.2,6,6,3,12.9,9.9,11.6,24,269
20,11,2.4,4,3,3,10.6,7.6,9.3,30,218
20,11,2.4,4,25,3,10.4,7.3,9,31,211
20,11,2.4,4,6,3,10.8,7.8,9.5,30,222
20,11,2.4,4,25,3,10.8,7.6,9.4,30,221
20,12,3.6,6,5,3,12.7,9.6,11.3,25,265
20,12,5.7,8,5,3,16.7,10.9,14.1,20,331
20,12,3,6,5,0,11.2,8.5,10,28,268
20,12,6.4,8,5,4,18.3,12.6,15.7,18,368
20,12,6.2,8,5,4,20.9,13.8,17.7,16,413
20,11,1.3,4,6,3,9.8,7.4,8.7,32,204
20,11,2.4,4,6,3,10.8,7.8,9.5,30,222
20,11,1.3,4,6,3,10.1,8.1,9.2,31,216
20,11,2.4,4,6,3,11.2,8.2,9.8,29,230
20,11,1.3,4,6,3,10.8,8.7,9.9,29,230
20,11,2,4,5,3,10.5,9.4,10,28,233
20,11,3.6,6,5,3,12.8,10.4,11.8,24,274
20,11,3.6,6,25,3,13.7,9.6,11.8,24,277
20,11,2,4,5,3,10.9,10,10.5,27,245
20,11,3.6,6,5,3,12.9,10.2,11.7,24,275
20,11,3.6,6,25,3,13.8,10.1,12.2,23,285
21,1,3.3,6,17,3,11.6,8.5,10.2,28,238
21,2,2,4,19,3,7.7,5.9,6.9,41,164
21,2,2,4,25,3,8.6,6.4,7.6,37,180
21,9,1.6,4,8,3,4.6,5.1,4.8,59,114
21,9,1.6,4,8,3,4.5,4.8,4.7,60,110
21,9,1.6,4,8,3,5.1,5.8,5.4,52,129
21,1,2,4,15,3,11.2,7.9,9.7,29,230
21,1,2.4,4,15,3,9.5,7.1,8.4,34,199
21,2,2,4,8,3,6.1,5.2,5.7,50,133
21,0,1.6,4,15,3,8.5,6.4,7.5,38,177
21,0,1.6,4,25,3,8.3,6.4,7.5,38,175
21,4,3.3,6,17,3,12.7,10,11.5,25,272
21,11,2.4,4,15,3,10.7,8.2,9.6,29,225
21,11,2.4,4,15,3,11.2,9,10.2,28,242
21,11,3.3,6,17,3,12.5,9.7,11.2,25,265
21,9,1.6,4,9,3,9.1,7.7,8.5,33,199
21,9,1.6,4,15,3,9,7.6,8.4,34,198
21,9,2,4,15,3,9.5,7.8,8.7,32,206
21,11,2.4,4,15,3,10.3,7.8,9.2,31,218
21,11,2,4,15,3,11.9,10.2,11.1,25,263
21,11,2.4,4,15,3,11.3,9.5,10.5,27,247
21,2,2,4,17,4,11.1,8.1,9.7,29,229
21,2,3.3,6,17,4,13.6,9.6,11.8,24,279
22,13,6.5,12,9,4,26.3,15.6,21.5,13,487
22,13,6.5,12,9,4,26.6,15.8,21.7,13,493
22,13,5.2,10,9,4,18.1,13.2,15.9,18,366
22,13,5.2,10,9,4,17.9,13,15.7,18,370
22,13,5.2,10,9,4,18.1,13.2,15.9,18,366
22,13,5.2,10,9,4,17.9,13,15.7,18,370
22,13,5.2,10,9,4,17.9,13,15.7,18,370
22,13,5.2,10,9,4,17.9,13,15.7,18,370
22,12,4,8,17,4,19.2,14.1,16.9,17,384
23,12,3,6,17,4,14.8,11.4,13.3,21,311
23,12,3,6,17,0,11.3,9.2,10.4,27,279
23,11,2,4,18,4,11.4,9.3,10.5,27,246
23,12,3,6,17,4,14.1,10.3,12.4,23,291
23,12,3,6,17,0,10.7,8.3,9.6,29,256
23,12,5,8,17,4,14.4,11.3,13,22,305
23,12,5,8,17,4,17.9,12.7,15.5,18,365
23,12,3,6,17,4,14.1,10.3,12.4,23,291
23,12,3,6,17,0,10.7,8.3,9.6,29,256
23,12,5,8,17,4,14.1,10.7,12.6,22,294
23,11,2,4,18,4,10.9,8,9.6,29,225
23,11,2,4,18,4,11.2,8.2,9.8,29,231
23,11,2,4,17,0,9.2,7.8,8.5,33,229
23,11,2,4,17,4,11.7,9.2,10.6,27,248
23,11,3,6,17,4,13,10,11.6,24,273
24,2,2.5,4,21,3,5.5,5.2,5.3,53,124
24,2,3.5,6,17,3,10.6,7.2,9.1,31,211
24,2,3.5,6,17,3,10.9,7.5,9.4,30,219
24,2,3.5,6,15,4,12.3,9.1,10.9,26,254
24,0,5,8,17,4,14.9,9.7,12.5,23,293
24,12,4.6,8,15,4,16,12.9,14.6,19,341
24,0,2,4,17,4,11,7.6,9.5,30,220
24,0,3.5,6,15,4,12.3,9.1,10.9,26,254
24,0,3.5,6,15,4,12.3,9.1,10.9,26,254
24,10,5,8,12,4,15.1,9.5,12.6,22,294
24,10,3.5,6,20,4,9,7.1,8.1,35,189
24,2,3.4,6,12,4,13.1,8.7,11.1,25,261
24,2,3.5,6,20,4,10.3,7.7,9.1,31,214
24,12,5.7,8,17,4,18.2,12.8,15.8,18,371
24,11,2,4,15,4,10.7,8.5,9.7,29,226
24,11,2,4,15,4,10.8,8.9,9.9,29,232
24,11,2.5,4,21,3,7.2,7.9,7.5,38,176
24,10,3.5,6,15,4,13.1,9.8,11.2,25,262
24,10,3.5,6,15,4,13.1,9.8,11.2,25,262
24,10,5,8,17,4,15.2,9.5,12.6,22,289
24,11,3.5,6,17,3,12.2,9,10.8,26,252
24,11,3.5,6,17,3,13.1,9.4,11.1,25,268
24,12,3.5,6,21,4,7.5,8.4,7.9,36,185
24,12,3.5,6,21,4,8.1,8.4,8.1,35,190
24,2,2,4,12,3,8,6.3,7.2,39,168
24,0,2,4,21,3,5.5,5.7,5.6,50,130
24,0,2,4,21,3,5.7,6.2,6,47,140
25,1,2.7,6,15,3,14,9.4,12,24,281
25,1,3,6,15,3,14.5,9.8,12.3,23,289
25,1,3.7,6,15,3,14.3,9.7,12.2,23,287
25,11,2,4,15,3,12.3,9.3,11,26,257
25,11,2,4,15,3,12.2,9.3,10.9,26,256
25,11,2.3,4,15,3,13.1,9.5,11.5,25,270
25,12,3.5,6,15,3,15.7,11.2,13.7,21,322
25,7,3.7,6,3,3,14.7,10.3,12.7,22,297
25,2,2,4,15,3,12.1,8.4,10.4,27,245
25,2,3,6,15,3,14,9.2,11.8,24,278
25,2,2,4,19,3,5.7,6.2,5.9,48,139
25,11,2,4,17,3,12,9.6,10.7,26,250
25,11,2.7,6,17,3,12.6,9.2,11,26,259
25,12,3.5,6,12,3,15,11.4,13.4,21,314
26,2,3,6,17,4,14.1,9.8,12.2,23,286
26,2,3,6,17,4,14.7,9.9,12.6,22,295
26,2,3,6,17,4,14.7,9.9,12.6,22,295
26,10,4.7,8,15,4,17.8,11.6,15,19,354
26,12,3,6,17,4,15.9,11.1,13.7,21,324
26,12,3,6,17,4,16.1,11.4,14,20,330
26,12,3.8,8,17,4,17.9,12.9,15.3,18,360
26,12,3.8,8,17,4,17.9,12.9,15.3,18,360
26,1,3,6,17,4,15.1,10.3,12.8,22,299
26,1,3,6,17,4,15,10.3,12.8,22,301
26,1,3.8,8,17,4,16,10.8,13.7,21,321
27,0,2,4,15,3,8.3,6.9,7.7,37,179
27,0,2,4,25,3,8.8,7,8,35,186
27,0,2,4,15,3,8.6,7.4,8.1,35,189
27,11,2,4,25,3,9.7,7.7,8.8,32,206
27,11,2.5,4,15,3,9.7,7.8,8.8,32,206
27,11,2.5,4,15,3,9.3,7.6,8.5,33,201
27,11,2.5,4,15,3,10.2,8.2,9.3,30,217
27,11,2.5,4,15,3,9.8,7.9,9,31,208
27,11,2.5,4,15,3,10.8,8.7,9.8,29,230
27,11,2.2,4,15,0,8.9,7.9,8.4,34,227
27,11,2.5,4,15,3,10.6,8.4,9.6,29,225
27,11,2.5,4,15,3,11.6,9.1,10.5,27,244
27,0,2,4,15,3,8.4,6.6,7.6,37,178
27,0,2,4,25,3,8.7,6.4,7.7,37,180
27,0,2.5,4,15,3,8.8,6.4,7.7,37,181
27,0,2.5,4,15,3,8.8,6.6,7.8,36,183
27,0,2.5,4,15,3,9.2,7,8.2,34,192
27,2,2,4,15,3,8.6,6.7,7.7,37,181
27,2,2,4,25,3,8.7,6.6,7.8,36,181
27,2,2.5,4,15,3,9,6.8,8,35,187
27,2,2.5,4,25,3,9.2,6.6,8.1,35,189
27,2,2.5,4,15,3,9.8,7.4,8.7,32,204
27,2,2.5,4,15,3,9.1,6.7,8,35,187
27,2,2.5,4,15,3,10,7.5,8.9,32,208
27,13,2,4,15,4,9,6.6,7.9,36,186
27,13,2,4,25,4,9,7,8.1,35,189
28,10,2,4,9,4,9.7,6.8,8.4,34,195
28,10,2,4,9,4,9.6,7.1,8.5,33,199
28,9,2,4,9,4,9.4,6.8,8.3,34,192
28,9,2,4,9,4,9.9,7,8.6,33,201
28,0,3,6,6,4,12.4,8.7,10.7,26,253
28,10,3,6,6,4,12.7,9.2,11.2,25,263
28,10,3,6,6,4,12.9,8.8,11.1,25,255
28,9,3,6,6,4,12.4,8.9,10.8,26,255
28,0,4,8,6,4,13.2,8.7,11.2,25,263
28,0,4,8,6,4,13.2,8.7,11.2,25,263
28,10,4,8,6,4,13.9,9.7,12,24,282
28,10,4,8,6,4,13.9,9.2,11.8,24,277
28,3,2,4,9,4,10.3,7.9,9.2,31,217
28,0,3,6,6,4,12.4,8.7,10.7,26,235
28,2,3,6,6,4,11.2,8.3,9.9,29,232
28,10,3,6,6,4,12.5,9,10.9,26,245
28,10,3,6,6,4,12.3,8.5,10.6,27,237
28,8,3,6,6,4,11.5,8.6,10.2,28,239
28,2,4,8,6,4,16,10.5,13.5,21,318
28,8,4,8,6,4,14.6,10.4,12.7,22,299
28,12,4,8,6,4,18.1,15.6,17,17,396
28,8,2,4,9,4,10.7,8.3,9.6,29,225
28,11,3,6,6,4,12.5,9.6,11.2,25,262
28,11,3,6,6,4,12.6,9.7,11.3,25,265
28,11,4,8,6,4,15,10.9,13.2,21,309
28,11,4,8,6,4,15,10.9,13.2,21,309
28,12,3,6,6,4,14,10.6,12.4,23,292
28,12,3,6,6,4,14.1,10.9,12.6,22,297
28,12,4.7,8,4,4,17.7,13.4,15.8,18,370
28,12,4.7,8,4,4,17.2,12.8,15.2,19,357
28,12,4.7,8,4,4,17.8,13.2,15.7,18,370
28,0,3,6,6,4,12.4,9.8,11.2,25,264
28,0,4,8,6,4,15.5,11.5,13.7,21,323
28,0,4,8,6,4,15.6,11.5,13.7,21,324
28,13,4,8,9,4,15.3,11.4,13.5,21,315
28,13,4,8,9,4,15.2,11.4,13.5,21,315
28,13,4,8,9,4,15.9,11.8,14,20,327
28,1,4,8,6,4,14.1,8.9,11.8,24,275
28,10,4,8,6,4,15.8,9.8,13.1,22,306
28,0,4,8,6,4,14,8.7,11.6,24,271
28,1,6,12,4,4,18.6,10.9,15.1,19,356
28,10,6,12,6,4,17.1,11,14.3,20,337
28,0,6,12,6,4,17.6,11,14.6,19,343
28,13,5.5,8,4,4,15.3,10.2,13,22,303
28,13,3,6,6,4,11.8,8.2,10.2,28,238
28,9,2,4,9,4,9.8,6.8,8.4,34,196
28,9,2,4,9,4,10.3,7.8,9.1,31,215
28,0,2,4,6,4,11,7.3,9.4,30,219
28,10,2,4,6,4,11.3,8.1,9.9,29,231
28,10,2,4,6,4,10.9,7.7,9.5,30,221
28,9,2,4,6,4,10.9,7.7,9.5,30,221
28,3,2,4,9,4,9.6,6.6,8.2,34,193
28,3,2,4,9,4,9.9,7.3,8.7,32,204
28,0,3,6,6,4,11.3,7.9,9.8,29,213
28,2,2,4,6,4,11,8.1,9.7,29,228
28,2,3,6,6,4,11.8,8.5,10.3,27,244
28,10,3,6,6,4,12.7,10.1,11.6,24,271
28,10,3,6,6,4,12.5,9.1,11,26,257
28,8,3,6,6,4,12.3,8.9,10.8,26,254
28,12,4,8,6,4,18,14.1,16.3,17,378
28,11,2,4,9,4,10.1,7.6,9,31,209
28,11,2,4,6,4,11,8.7,10,28,234
28,11,2,4,6,4,10.8,9,10,28,234
28,12,3,6,6,4,13.5,10.3,12.1,23,282
28,12,3,6,6,4,14.9,11.2,13.2,21,312
28,12,4.7,8,6,4,17.2,12.6,15.1,19,355
28,1,4,8,6,4,14.4,9.5,12.2,23,286
28,1,6,12,4,4,18.4,11.1,15.1,19,355
28,7,2,4,4,4,11.5,9.8,10.7,26,251
28,7,2,4,4,4,11.3,9.6,10.5,27,248
28,7,2,4,4,4,12.3,10.3,11.4,25,268
28,2,3,6,6,4,12.8,8.5,10.8,26,253
28,10,4,8,6,4,13.8,9.2,11.7,24,275
28,1,4,8,6,4,13.5,8.6,11.3,25,265
28,2,4,8,6,4,13.5,8.6,11.3,25,265
28,13,3,6,6,4,11.8,8.5,10.3,27,241
28,13,4.7,8,6,4,13.5,9.3,11.6,24,270
28,13,2,4,6,4,10,7.3,8.8,32,205
29,10,1.5,3,15,4,8.8,6.8,7.9,36,184
29,10,1.5,3,25,4,8.5,6.2,7.5,38,175
29,10,1.5,3,15,4,8.8,6.8,7.9,36,184
29,10,1.5,3,25,4,8.4,6.3,7.5,38,175
29,2,1.5,3,17,4,10.2,7.6,9,31,212
29,2,1.5,3,25,4,10.5,7.4,9.1,31,214
29,3,1.5,3,15,4,8.8,6.8,7.9,36,184
29,3,1.5,3,25,4,8.4,6.3,7.5,38,175
29,9,1.5,3,17,4,10.3,7.9,9.2,31,215
29,9,1.5,3,25,4,10.5,7.4,9.1,31,214
29,10,2,4,15,4,9.3,7.3,8.4,34,197
29,10,2,4,25,4,10.2,7.4,9,31,210
29,10,2,4,15,4,9.3,7.3,8.4,34,197
29,10,2,4,25,4,10.2,7.4,9,31,210
29,2,2,4,17,4,10.4,7.6,9.2,31,214
29,2,2,4,25,4,11.4,7.7,9.7,29,227
29,3,2,4,15,4,9.4,7.2,8.4,34,197
29,3,2,4,25,4,10.2,7.4,9,31,210
29,2,2,4,17,4,10.5,7.6,9.2,31,215
29,2,2,4,25,4,11.3,7.8,9.7,29,228
29,10,2,4,15,4,9.3,7.3,8.4,34,197
29,10,2,4,25,4,10.2,7.4,9,31,210
29,2,2,4,17,4,10.4,7.6,9.2,31,214
29,2,2,4,25,4,11.4,7.7,9.7,29,227
29,3,2,4,15,4,9.4,7.2,8.4,34,197
29,3,2,4,25,4,10.8,7.7,9.4,30,220
29,2,2,4,17,4,10.6,7.8,9.3,30,220
29,2,2,4,25,4,11.3,7.8,9.7,29,228
30,11,1.5,4,23,3,9.6,8.9,9.3,30,216
30,0,1.2,3,19,3,6.6,5.6,6.2,46,143
30,0,1.2,3,24,3,7.1,5.8,6.5,43,151
30,0,1.2,3,19,3,6.9,5.7,6.4,44,148
30,0,1.2,3,24,3,7.2,5.9,6.6,43,153
30,11,2.4,4,21,3,9.9,8.1,9.1,31,212
30,11,3,6,15,4,12,8.8,10.6,27,246
30,11,2,4,21,3,9.7,7.8,8.8,32,206
30,11,2,4,21,3,10.1,8.2,9.2,31,213
30,11,2.4,4,21,3,10.3,8.3,9.4,30,218
31,13,3.7,6,16,4,12.6,9.3,11.1,25,261
31,13,3.7,6,25,4,13.3,9.3,11.5,25,270
31,13,3.7,6,16,4,13,9.7,11.5,25,271
31,13,3.7,6,25,4,13.6,9.7,11.8,24,279
31,2,2.5,4,19,3,8.6,6.1,7.4,38,174
31,2,2,4,19,3,9.1,6.9,8.1,35,190
31,2,2.5,4,19,3,8.5,6.3,7.5,38,177
31,2,2.5,4,19,3,9.1,6.5,7.9,36,186
31,2,2.5,4,19,3,9.3,6.7,8.1,35,190
31,12,5.6,8,16,3,17.7,12.9,15.5,18,364
31,5,2.5,4,2,3,13.7,10.7,12.3,23,290
31,5,4,6,2,3,14.7,10.3,12.7,22,299
31,5,4,6,2,3,15.8,11.5,13.9,20,326
31,5,4,6,25,3,15.1,11.5,13.5,21,317
31,10,3.8,6,8,4,14.2,10.7,12.6,22,295
31,2,1.6,4,19,3,7.7,6.6,7.2,39,169
31,2,3.5,6,22,4,11.6,7.9,9.9,29,233
31,0,1.6,4,1,3,9,6.8,8,35,188
31,0,1.6,4,24,3,8.7,6.8,7.9,36,186
31,8,3.5,6,22,3,11.7,8.3,10.2,28,240
31,8,3.5,6,22,3,11.7,8.5,10.3,27,242
31,7,2,4,19,3,9.8,8.8,9.3,30,218
31,11,3.5,6,19,3,11.6,8.5,10.2,28,240
31,11,3.5,6,19,3,12.1,8.9,10.7,26,250
31,11,3.5,6,19,3,12.4,9.2,11,26,259
31,9,2,4,22,3,8.6,7.2,8,35,188
31,9,2,4,25,3,10.1,8.1,9.2,31,217
31,9,2,4,22,3,9.1,7.6,8.4,34,198
31,11,2.5,4,19,3,9.1,7.1,8.2,34,192
31,11,2.5,4,19,3,9.6,7.5,8.7,32,204
31,2,1.8,4,19,3,8.1,6.3,7.3,39,172
31,2,1.8,4,25,3,8.8,6.6,7.8,36,183
31,2,1.6,4,22,4,8.9,7.3,8.2,34,193
31,2,1.6,4,25,4,9.1,7.3,8.3,34,195
31,2,1.6,4,22,4,9.4,7.8,8.7,32,205
31,2,1.6,4,25,4,9.5,7.6,8.7,32,204
31,6,5.6,8,16,3,15,11.2,13.3,21,312
31,6,5.6,8,16,3,15.2,11.1,13.4,21,315
31,6,5.6,8,16,3,15.9,11.9,14.1,20,331
31,2,1.6,4,19,3,7.6,6.2,7,40,164
31,2,1.6,4,24,3,8.6,6.6,7.7,37,180
32,3,3,6,9,4,10.6,8,9.4,30,221
32,3,3,6,26,4,11.8,8.1,10.1,28,237
32,3,3,6,9,4,10.8,8.3,9.7,29,227
32,3,3,6,26,4,12,8.2,10.3,27,241
32,3,3,6,9,4,11.5,9.1,10.4,27,243
32,3,3,6,26,4,13,8.9,11.2,25,260
32,3,3,6,9,4,11.8,9.2,10.7,26,249
32,3,3,6,26,4,12.7,9,11,26,258
32,3,3,6,9,4,10.8,8.3,9.7,29,226
32,3,3,6,26,4,12.1,8.3,10.3,27,242
32,3,3,6,9,4,10.8,8.4,9.7,29,228
32,3,3,6,26,4,12.1,8.3,10.4,27,243
32,3,3,6,9,4,11.9,9.1,10.6,27,248
32,3,3,6,26,4,14.6,9.4,12.3,23,286
32,3,3,6,9,4,10.7,8.3,9.6,29,225
32,3,3,6,26,4,12.1,8.3,10.4,27,242
32,3,3,6,9,4,11,8.4,9.8,29,230
32,3,3,6,26,4,12.2,8.5,10.5,27,246
32,3,3,6,9,4,11.8,9.2,10.6,27,248
32,3,3,6,26,4,12.8,8.9,11,26,257
32,3,3,6,9,4,11.9,9.3,10.7,26,250
32,3,3,6,26,4,12.9,9.1,11.2,25,260
32,3,3,6,9,4,11.1,8.5,9.9,29,232
32,3,3,6,26,4,12.1,8.4,10.4,27,243
32,3,3,6,9,4,11,8.5,9.9,29,231
32,3,3,6,26,4,12.2,8.5,10.5,27,246
32,13,3.8,6,9,4,15.3,11.2,13.5,21,315
32,13,4,6,9,4,15.8,11.7,13.9,20,324
32,13,4,6,25,4,18,11.5,15.1,19,352
32,13,4,6,9,4,16.1,12.2,14.4,20,335
32,13,4,6,25,4,16.4,11.2,14.1,20,334
32,13,4,6,25,4,17.4,12.4,15.1,19,350
32,3,3,6,9,4,10.9,8.4,9.8,29,228
32,3,3,6,26,4,12.2,8.5,10.5,27,246
32,3,3,6,9,4,12.1,9.2,10.8,26,251
32,3,3,6,26,4,13.2,9.2,11.4,25,266
32,3,3,6,9,4,11.1,8.6,10,28,233
32,3,3,6,26,4,12.2,8.5,10.5,27,246
32,3,3.8,6,9,4,12.6,9.9,11.4,25,266
32,3,3.8,6,9,4,12.7,9.9,11.4,25,267
32,3,3.8,6,9,4,12.6,9.9,11.4,25,266
32,3,3.8,6,9,4,12.7,9.9,11.4,25,267
32,3,3.8,6,9,4,14.3,10.9,12.7,22,297
32,13,2,4,9,4,10.5,8,9.4,30,219
32,13,2,4,25,4,11,8.3,9.8,29,229
32,13,2.5,4,9,4,11.8,9.2,10.6,27,249
32,13,2.5,4,25,4,12.3,9.4,11,26,257
32,13,2.5,4,9,4,11.1,8.4,9.9,29,231
32,13,2.5,4,25,4,12.1,9,10.7,26,249
32,12,3,6,17,4,12.5,10,11.4,25,265
32,12,2.9,6,17,4,12.9,10.4,11.8,24,275
32,12,4,8,17,4,15.6,12.4,14.1,20,329
32,13,2,4,9,4,10.5,8,9.4,30,219
32,13,2,4,25,4,11,8.3,9.8,29,229
32,13,2.5,4,9,4,11.8,9.2,10.6,27,249
32,13,2.5,4,25,4,12.3,9.4,11,26,257
32,13,2.5,4,9,4,11.1,8.4,9.9,29,231
32,13,2.5,4,25,4,12.1,9,10.7,26,249
32,11,2,4,9,4,12.2,10.2,11.3,25,264
32,11,3,6,9,4,12.9,10.2,11.7,24,272
32,1,3,6,10,4,12.4,8.7,10.7,26,250
32,1,3,6,10,4,12.4,9,10.9,26,253
32,1,3,6,10,4,12.4,9,10.9,26,253
32,1,3,6,10,4,12.2,8.9,10.7,26,250
32,1,2.9,6,10,4,13.1,8.9,11.2,25,261
32,1,2.9,6,10,4,13.1,8.9,11.2,25,261
32,1,2.9,6,10,4,13.1,9.8,11.6,24,273
32,1,4,8,10,4,14.5,10.2,12.6,22,295
32,1,4,8,10,4,15.7,10.5,13.4,21,313
32,1,4,8,10,4,12.8,9.2,11.2,25,261
32,1,4,8,10,4,12.8,9.2,11.2,25,261
32,1,4,8,10,4,13.4,10.1,11.9,24,279
